player_name,player_type,match_format,avg,sr,last5_runs,high_score,wickets,econ,bowl_avg,catches,stumpings,matches,runs,total_balls_faced,balls_per_innings,score,cluster,levels,percent,percentile_score
Shahriar Hossain,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1,0,0.0,12.920673076923078
Shahriar Nafees,Batsman,ODI,23.384615384615383,69.20887877063176,53.0,123.0,0.0,0.0,0.0,11.0,0.0,52.0,1216.0,1757.0,33.78846153846154,39.56455671818222,2,1,39.56455671818222,62.5
Shahriar Nafees,Batsman,Test,51.65217391304348,56.97841726618705,266.0,171.0,0.0,0.0,0.0,18.0,0.0,23.0,1188.0,2085.0,90.65217391304348,76.61118548639351,0,2,76.61118548639351,78.57142857142857
Shahrukh Quddus,Bowler,T20,0.6666666666666666,40.0,2.0,2.0,12.0,8.56090909090909,12.515454545454544,0.0,0.0,11.0,2.0,5.0,1.6666666666666667,50.80800000000001,1,0,50.80800000000001,52.91113381001021
Shahzaib,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
Shahzaib,Bowler,T20,0.0,0.0,0.0,0.0,4.0,4.75,9.5,0.0,0.0,5.0,0.0,0.0,0.0,48.05,1,0,48.05,48.87640449438202
Shahzaib Hasan,Batsman,ODI,33.333333333333336,88.49557522123894,100.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,113.0,37.666666666666664,48.30481809242871,2,1,48.30481809242871,78.48557692307693
Shahzaib Hasan,Batsman,T20,11.6,89.23076923076924,39.0,35.0,0.0,0.0,0.0,3.0,0.0,10.0,116.0,130.0,13.0,28.05846153846154,2,1,28.05846153846154,50.89572806614607
Shahzaib Jamil,Wicketkeeper,T20,20.22222222222222,134.8148148148148,31.0,44.0,0.0,0.0,0.0,7.0,2.0,20.0,364.0,270.0,15.0,49.440329218106996,2,1,49.440329218106996,60.983606557377044
Shahzeb Choudhry,Bowler,T20,0.0,0.0,0.0,0.0,2.0,4.835,3.0,3.0,0.0,2.0,0.0,5.0,5.0,47.69499999999999,1,0,47.69499999999999,48.059244126659856
Shaik Basha,Batsman,T20,12.0,103.2258064516129,34.0,43.0,7.0,7.651818181818182,5.97,3.0,0.0,11.0,96.0,93.0,11.625,30.790967741935482,2,1,30.790967741935482,55.25953146531924
Shaiman Anwar,Batsman,ODI,31.566666666666666,83.95390070921985,172.0,106.0,4.0,1.7183333333333335,1.011,10.0,0.0,30.0,947.0,1128.0,37.6,55.86342789598109,0,2,55.86342789598109,88.70192307692307
Shaiman Anwar,Batsman,T20,24.24,122.42424242424241,183.0,62.0,0.0,0.0,0.0,9.0,0.0,25.0,606.0,495.0,19.8,55.33737373737373,2,1,55.33737373737373,93.70693615066605
Shakeel Ahmed,Bowler,ODI,9.9,56.25,11.0,29.0,39.0,3.063333333333333,13.912666666666667,1.0,0.0,15.0,99.0,176.0,17.6,120.4624,1,0,120.4624,80.0836820083682
Shakeel Ahmed,Bowler,T20,10.545454545454545,98.30508474576271,8.0,45.0,34.0,6.428333333333334,10.178571428571429,3.0,0.0,42.0,232.0,236.0,10.727272727272727,102.60785714285714,2,1,102.60785714285714,87.84473953013278
Shakeel Ansar,Wicketkeeper,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.3333333333333333,1,0,1.3333333333333333,0.9836065573770493
Shakeel Zeb,Bowler,T20,0.0,0.0,0.0,0.0,3.0,6.765,2.335,1.0,0.0,2.0,0.0,0.0,0.0,44.304,1,0,44.304,41.31767109295199
Shakerullah Safi,Batsman,T20,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1,0,0.0,6.361966008268259
Shakib Al Hasan,Bowler,ODI,33.19,83.70744010088272,171.0,124.0,259.0,4.657904761904763,17.80290476190476,41.0,0.0,210.0,6638.0,7930.0,39.65,553.3445428571429,0,2,553.3445428571429,99.9163179916318
Shakib Al Hasan,Bowler,T20,20.863636363636363,122.46531483457844,103.0,84.0,131.0,6.838839285714286,11.138214285714286,26.0,0.0,112.0,2295.0,1874.0,17.036363636363635,294.80055357142857,2,1,294.80055357142857,99.64249233912156
Shakib Al Hasan,Bowler,Test,64.05882352941177,62.469525311917394,155.0,217.0,226.0,3.083088235294117,34.533088235294116,22.0,0.0,68.0,4356.0,6973.0,102.54411764705883,482.03088235294115,0,2,482.03088235294115,95.84615384615385
Shakkir Kassim,Batsman,T20,7.0,87.5,7.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,8.0,8.0,20.276666666666664,1,0,20.276666666666664,36.77078548461185
Shamim Hossain,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
Shamim Hossain,Batsman,T20,15.46875,124.3718592964824,46.0,51.0,2.0,2.0208333333333335,1.1388888888888888,16.0,0.0,36.0,495.0,398.0,12.4375,38.1211432160804,2,1,38.1211432160804,70.18833256775379
Shamim Hossain,Bowler,ODI,11.2,70.88607594936708,56.0,22.0,2.0,3.5879999999999996,10.4,2.0,0.0,5.0,56.0,79.0,15.8,46.99600000000001,2,1,46.99600000000001,35.48117154811716
Shamsudheen Purat,Batsman,T20,23.0,104.54545454545455,23.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,22.0,22.0,36.130909090909086,2,1,36.130909090909086,66.10013780431787
Shamsullah Ehsan,Batsman,T20,8.875,72.44897959183673,60.0,39.0,3.0,3.6675000000000004,4.875,2.0,0.0,8.0,71.0,98.0,12.25,25.391496598639456,2,1,25.391496598639456,45.93477262287552
Shamsur Rahman,Batsman,ODI,29.555555555555557,76.4367816091954,83.0,96.0,0.0,1.3,0.0,5.0,0.0,10.0,266.0,348.0,38.666666666666664,45.48316730523627,2,1,45.48316730523627,74.03846153846155
Shamsur Rahman,Batsman,T20,10.75,101.17647058823529,31.0,53.0,0.0,0.0,0.0,2.0,0.0,8.0,86.0,85.0,10.625,30.04274509803922,2,1,30.04274509803922,54.11116214974736
Shamsur Rahman,Batsman,Test,50.833333333333336,47.65625,263.0,151.0,0.0,0.7142857142857143,0.0,7.0,0.0,7.0,305.0,640.0,106.66666666666667,72.93826388888888,0,2,72.93826388888888,74.02597402597402
Shan Masood,Batsman,ODI,18.11111111111111,69.65811965811966,102.0,50.0,0.0,0.0,0.0,3.0,0.0,10.0,163.0,234.0,26.0,35.17709401709402,2,1,35.17709401709402,54.6875
Shan Masood,Batsman,T20,23.235294117647058,121.91358024691358,67.0,65.0,0.0,0.0,0.0,6.0,0.0,18.0,395.0,324.0,19.058823529411764,45.50245945291697,2,1,45.50245945291697,82.40698208543867
Shan Masood,Batsman,Test,57.95454545454545,52.21130221130221,397.0,162.0,2.0,0.6882222222222222,0.5555555555555556,30.0,0.0,45.0,2550.0,4884.0,111.0,89.89824733824734,0,2,89.89824733824734,89.17748917748918
Shan Siddiqui,Bowler,T20,4.0,133.33333333333331,4.0,4.0,0.0,7.75,0.0,0.0,0.0,2.0,4.0,3.0,3.0,36.75,2,1,36.75,25.17875383043922
Shantanu Kaveri,Batsman,T20,9.714285714285714,68.0,28.0,27.0,9.0,4.183333333333334,3.683333333333333,4.0,0.0,15.0,136.0,200.0,14.285714285714286,21.849523809523806,1,0,21.849523809523806,39.228295819935695
Shaof Hassan,Batsman,T20,13.2,132.0,61.0,36.0,0.0,0.0,0.0,1.0,0.0,10.0,132.0,100.0,10.0,38.08,2,1,38.08,70.00459347726229
Sharif Asadullah,Bowler,T20,0.0,0.0,0.0,0.0,2.0,7.0,10.5,0.0,0.0,1.0,0.0,0.0,0.0,36.7,1,0,36.7,24.87231869254341
Shariq Munir,Batsman,T20,16.571428571428573,120.83333333333333,63.0,41.0,0.0,5.02,0.0,5.0,0.0,8.0,116.0,96.0,13.714285714285714,38.95984126984127,2,1,38.95984126984127,71.61231051906293
Shariz Ahmad,Bowler,ODI,9.352941176470589,56.58362989323843,61.0,30.0,18.0,6.0942105263157895,18.242105263157896,7.0,0.0,19.0,159.0,281.0,16.529411764705884,66.7721052631579,1,0,66.7721052631579,59.581589958159
Shariz Ahmad,Bowler,T20,9.285714285714286,103.17460317460319,50.0,16.0,8.0,7.858461538461539,9.423076923076923,1.0,0.0,13.0,65.0,63.0,9.0,46.77076923076923,2,1,46.77076923076923,46.220633299284984
Sharjeel Khan,Batsman,ODI,32.791666666666664,115.9057437407953,250.0,152.0,0.0,0.0,0.0,6.0,0.0,24.0,787.0,679.0,28.291666666666668,71.31206840124366,0,2,71.31206840124366,97.35576923076923
Sharjeel Khan,Batsman,T20,22.823529411764707,134.2560553633218,59.0,59.0,0.0,0.0,0.0,6.0,0.0,17.0,388.0,289.0,17.0,46.24502883506343,2,1,46.24502883506343,83.23380799265043
Sharjeel Khan,Batsman,Test,44.0,97.77777777777777,44.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,45.0,45.0,52.08296296296297,2,1,52.08296296296297,53.246753246753244
Sharveen Surendran,Batsman,T20,13.5,87.09677419354838,27.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,31.0,15.5,27.2094623655914,2,1,27.2094623655914,49.19614147909968
Shashikant Laxman,Bowler,T20,8.142857142857142,98.27586206896551,60.0,20.0,16.0,5.484285714285714,11.214285714285714,5.0,0.0,14.0,114.0,116.0,8.285714285714286,68.81857142857143,2,1,68.81857142857143,72.88049029622063
Shayan Jahangir,Wicketkeeper,ODI,25.59259259259259,91.04084321475626,104.0,100.0,0.0,0.0,0.0,19.0,1.0,30.0,691.0,759.0,28.11111111111111,50.626360220563114,2,1,50.626360220563114,51.181102362204726
Shayan Jahangir,Wicketkeeper,T20,20.666666666666668,133.81294964028777,118.0,61.0,0.0,0.0,0.0,4.0,3.0,18.0,372.0,278.0,15.444444444444445,48.1806554756195,2,1,48.1806554756195,59.01639344262295
Shayan Khan,Bowler,T20,0.0,0.0,0.0,0.0,1.0,8.5,17.0,0.0,0.0,1.0,0.0,0.0,0.0,26.3,1,0,26.3,8.018386108273749
Shehzad Patel,Batsman,T20,8.25,86.8421052631579,33.0,25.0,0.0,0.0,0.0,1.0,0.0,4.0,33.0,38.0,9.5,24.280350877192983,2,1,24.280350877192983,43.913642627468995
Sheikh Rasik,Bowler,T20,33.22222222222222,167.0391061452514,190.0,106.0,7.0,6.739999999999999,4.814444444444444,6.0,0.0,9.0,299.0,179.0,19.88888888888889,50.891333333333336,0,2,50.891333333333336,53.217568947906024
Shenjian Zheng,Batsman,T20,10.0,111.11111111111111,30.0,23.0,0.0,10.666666666666666,0.0,0.0,0.0,3.0,30.0,27.0,9.0,29.118518518518513,2,1,29.118518518518513,52.68718419843822
Sher Sahak,Batsman,T20,15.0,138.76651982378854,124.0,70.0,17.0,4.0841666666666665,5.319583333333333,9.0,0.0,24.0,315.0,227.0,10.80952380952381,47.714419970631425,2,1,47.714419970631425,85.30087276067984
Sheraz Sheikh,Batsman,T20,10.6,100.4739336492891,44.0,48.0,12.0,5.464090909090909,2.855909090909091,7.0,0.0,22.0,212.0,211.0,10.55,30.532322274881512,2,1,30.532322274881512,54.89205328433624
Sheraz Sirwari,Bowler,T20,10.666666666666666,188.23529411764704,32.0,30.0,3.0,8.1425,3.6675,0.0,0.0,4.0,32.0,17.0,5.666666666666667,39.372,2,1,39.372,31.05209397344229
Sherul Mehta,Batsman,T20,10.0,60.60606060606061,20.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,33.0,16.5,19.301010101010103,1,0,19.301010101010103,35.6453835553514
Shiraz Khan,Bowler,T20,11.0,94.18960244648318,6.0,50.0,45.0,6.366739130434783,9.199347826086957,13.0,0.0,46.0,308.0,327.0,11.678571428571429,125.38017391304348,2,1,125.38017391304348,91.98161389172625
Shivam Mavi,Bowler,T20,14.0,155.55555555555557,28.0,26.0,7.0,8.541666666666666,5.083333333333333,3.0,0.0,6.0,28.0,18.0,9.0,45.325,2,1,45.325,43.66700715015322
Shivam Sharma,Bowler,ODI,19.666666666666668,74.21383647798741,116.0,37.0,8.0,5.136666666666666,15.458333333333334,4.0,0.0,6.0,118.0,159.0,26.5,51.315,2,1,51.315,43.51464435146444
Shivam Sharma,Bowler,T20,12.0,218.18181818181816,0.0,15.0,17.0,4.907777777777778,9.592222222222222,1.0,0.0,9.0,24.0,11.0,5.5,73.52133333333333,2,1,73.52133333333333,76.09805924412666
Shoaib Akhtar,Bowler,ODI,5.564102564102564,88.21138211382113,2.0,43.0,97.0,5.045797101449275,20.306811594202898,4.0,0.0,69.0,217.0,246.0,6.3076923076923075,226.67852173913042,2,1,226.67852173913042,92.38493723849372
Shoaib Akhtar,Bowler,T20,3.5,131.25,20.0,8.0,17.0,8.787857142857144,17.976428571428574,2.0,0.0,14.0,21.0,16.0,2.6666666666666665,56.85057142857143,2,1,56.85057142857143,61.1338100102145
Shoaib Akhtar,Bowler,Test,18.454545454545453,44.32314410480349,52.0,47.0,43.0,3.4890909090909092,36.39181818181818,1.0,0.0,11.0,203.0,458.0,41.63636363636363,113.69763636363636,2,1,113.69763636363636,73.84615384615385
Shoaib Ali,Bowler,T20,0.0,0.0,0.0,0.0,1.0,5.75,23.0,0.0,0.0,1.0,0.0,0.0,0.0,30.950000000000003,1,0,30.950000000000003,13.381001021450459
Shoaib Bashir,Bowler,Test,5.411764705882353,37.704918032786885,19.0,24.0,68.0,3.6963157894736844,47.9521052631579,4.0,0.0,19.0,92.0,244.0,14.352941176470589,156.1397894736842,1,0,156.1397894736842,81.84615384615384
Shoaib Khan,Batsman,ODI,25.685714285714287,81.72727272727272,65.0,105.0,2.0,1.7940000000000003,1.1428571428571428,15.0,0.0,35.0,899.0,1100.0,31.428571428571427,42.94502164502165,2,1,42.94502164502165,69.59134615384616
Shoaib Khan,Batsman,T20,12.533333333333333,103.58126721763085,53.0,57.0,0.0,0.0,0.0,11.0,0.0,30.0,376.0,363.0,12.1,33.65910009182736,2,1,33.65910009182736,60.86357372531006
Shoaib Khan jnr,Batsman,T20,3.0,50.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,6.0,11.213333333333335,1,0,11.213333333333335,23.220027560863574
Shoaib Malik,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
Shoaib Malik,Batsman,T20,22.242990654205606,126.25994694960212,81.0,75.0,24.0,3.0999999999999996,1.8982300884955752,48.0,0.0,113.0,2380.0,1885.0,17.61682242990654,47.35198492773743,2,1,47.35198492773743,84.70372071658245
Shoaib Malik,Batsman,Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,14.393939393939394
Shoaib Malik,Bowler,ODI,29.033980582524272,83.16184649610679,53.0,128.0,114.0,3.7913761467889913,7.915871559633027,71.0,0.0,218.0,5981.0,7192.0,34.9126213592233,271.87634862385323,2,1,271.87634862385323,95.31380753138076
Shoaib Malik,Bowler,T20,12.0,120.0,12.0,12.0,1.0,10.33,31.0,0.0,0.0,1.0,12.0,10.0,10.0,12.41,2,1,12.41,1.634320735444331
Shoaib Malik,Bowler,Test,56.0,47.68604220659015,345.0,245.0,25.0,3.1520833333333336,16.47625,13.0,0.0,24.0,1288.0,2701.0,117.43478260869566,90.658,0,2,90.658,68.46153846153847
Shoaib Rafiq,Bowler,T20,7.5,102.73972602739727,19.0,24.0,20.0,4.495,4.089166666666666,4.0,0.0,12.0,75.0,73.0,7.3,84.0615,2,1,84.0615,81.76710929519918
Shohidul Islam,Bowler,T20,0.0,0.0,0.0,0.0,1.0,8.61,33.0,0.0,0.0,1.0,0.0,0.0,0.0,16.370000000000005,1,0,16.370000000000005,2.706843718079673
Shoriful Islam,Bowler,ODI,4.7894736842105265,86.66666666666667,15.0,16.0,44.0,5.734193548387096,21.736451612903227,3.0,0.0,31.0,91.0,105.0,5.526315789473684,117.75554838709678,1,0,117.75554838709678,79.2468619246862
Shoriful Islam,Bowler,T20,4.375,107.6923076923077,12.0,16.0,57.0,8.117692307692307,14.43923076923077,9.0,0.0,52.0,70.0,65.0,4.0625,140.9833846153846,2,1,140.9833846153846,93.87129724208376
Shoriful Islam,Bowler,Test,12.545454545454545,73.01587301587301,96.0,27.0,21.0,3.1245454545454545,40.07545454545454,6.0,0.0,11.0,138.0,189.0,17.181818181818183,68.5810909090909,2,1,68.5810909090909,58.46153846153847
Shubham Ranjane,Bowler,ODI,28.0,72.41379310344827,84.0,46.0,6.0,5.6674999999999995,26.5,1.0,0.0,4.0,84.0,116.0,38.666666666666664,39.097500000000004,2,1,39.097500000000004,19.497907949790793
Shubman Gill,Batsman,ODI,48.40983606557377,99.02749832327297,168.0,208.0,0.0,0.31451612903225806,0.0,40.0,0.0,62.0,2953.0,2982.0,48.885245901639344,76.08447376426133,0,2,76.08447376426133,98.67788461538461
Shubman Gill,Batsman,T20,24.17142857142857,137.5609756097561,107.0,126.0,0.0,0.0,0.0,9.0,0.0,35.0,846.0,615.0,17.571428571428573,56.0011149825784,2,1,56.0011149825784,94.16628387689481
Shubman Gill,Batsman,Test,71.075,61.49686350854423,343.0,430.0,0.0,0.0215,0.0,30.0,0.0,40.0,2843.0,4623.0,115.575,113.73947725142405,0,2,113.73947725142405,96.75324675324676
Shunan Ali,Bowler,T20,7.0,51.85185185185185,0.0,11.0,10.0,6.3420000000000005,10.2,0.0,0.0,10.0,14.0,27.0,13.5,54.854,1,0,54.854,58.83554647599591
Shuvagata Hom,Batsman,ODI,23.333333333333332,81.3953488372093,38.0,35.0,0.0,0.75,0.0,3.0,0.0,6.0,70.0,86.0,28.666666666666668,34.49478036175711,2,1,34.49478036175711,53.36538461538461
Shuvagata Hom,Bowler,T20,8.75,100.0,35.0,16.0,2.0,5.1659999999999995,8.4,1.0,0.0,5.0,35.0,35.0,8.75,43.462,2,1,43.462,39.530132788559754
Shuvagata Hom,Bowler,Test,30.5,55.83524027459954,149.0,65.0,8.0,3.2225,28.603749999999998,8.0,0.0,8.0,244.0,437.0,54.625,49.170249999999996,2,1,49.170249999999996,34.76923076923077
Sidhant Singh,Bowler,T20,19.77777777777778,131.85185185185185,165.0,77.0,6.0,6.552727272727273,5.318181818181818,2.0,0.0,11.0,178.0,135.0,15.0,49.15090909090909,2,1,49.15090909090909,50.25536261491318
Sikandar Raza,Bowler,ODI,31.299145299145298,88.58248669569424,217.0,135.0,75.0,4.21,10.709032258064516,47.0,0.0,124.0,3662.0,4134.0,35.333333333333336,190.9445806451613,0,2,190.9445806451613,89.6234309623431
Sikandar Raza,Bowler,T20,23.533980582524272,135.26785714285714,141.0,133.0,93.0,6.508130841121495,7.056822429906543,37.0,0.0,107.0,2424.0,1792.0,17.398058252427184,222.2415140186916,2,1,222.2415140186916,98.56996935648621
Sikandar Raza,Bowler,Test,62.22222222222222,54.63414634146342,244.0,169.0,34.0,3.3449999999999998,39.88277777777778,1.0,0.0,18.0,1120.0,2050.0,113.88888888888889,94.03533333333334,0,2,94.03533333333334,69.38461538461539
Sikander Zulfiqar,Batsman,T20,6.142857142857143,97.72727272727273,29.0,17.0,2.0,4.518888888888889,3.5555555555555554,4.0,0.0,9.0,43.0,44.0,6.285714285714286,23.836450216450217,2,1,23.836450216450217,42.71933853927423
Sikder Billah,Batsman,T20,10.2,130.76923076923077,37.0,33.0,2.0,3.1333333333333333,4.666666666666667,1.0,0.0,6.0,51.0,39.0,7.8,33.7548717948718,2,1,33.7548717948718,61.04731281580156
Simandeep Singh,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,1,0,0.0,12.920673076923078
Simandeep Singh,Batsman,T20,4.714285714285714,103.125,11.0,14.0,0.0,0.0,0.0,4.0,0.0,7.0,33.0,32.0,4.571428571428571,22.143690476190475,2,1,22.143690476190475,39.595774000918695
Simba Mbaki,Batsman,T20,4.0,57.14285714285714,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,7.0,12.777142857142858,1,0,12.777142857142858,25.953146531924666
Simi Singh,Batsman,ODI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,12.920673076923078
Simi Singh,Bowler,ODI,22.555555555555557,82.02020202020202,50.0,100.0,27.0,3.511904761904762,13.770000000000001,3.0,0.0,21.0,406.0,495.0,27.5,95.20228571428572,2,1,95.20228571428572,73.05439330543933
Simi Singh,Bowler,T20,7.266666666666667,105.31400966183575,9.0,57.0,38.0,7.7630952380952385,11.301666666666668,11.0,0.0,42.0,218.0,207.0,6.9,105.92971428571428,2,1,105.92971428571428,88.71297242083759
Simon Shalders,Batsman,T20,10.5,60.0,21.0,21.0,0.0,0.0,0.0,1.0,0.0,2.0,21.0,35.0,17.5,20.08,1,0,20.08,36.518144235186035
Simranjit Singh,Batsman,T20,8.0,88.88888888888889,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,9.0,21.32148148148148,1,0,21.32148148148148,38.47037207165825
Sinan Khan,Batsman,T20,8.5,94.44444444444444,34.0,11.0,3.0,8.75,3.0,0.0,0.0,4.0,34.0,36.0,9.0,24.860740740740738,2,1,24.860740740740738,44.92420762517226
Sirajullah Khadim,Bowler,T20,6.3,85.13513513513513,0.0,22.0,33.0,6.688181818181818,10.305909090909092,2.0,0.0,22.0,63.0,74.0,7.4,99.7519090909091,1,0,99.7519090909091,87.07865168539325
Sivakumar,Batsman,T20,2.5,50.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,10.0,5.0,10.6,1,0,10.6,22.094625631603122
Skhawat Ali,Bowler,ODI,6.0,32.72727272727273,18.0,10.0,0.0,2.8333333333333335,0.0,0.0,0.0,3.0,18.0,55.0,18.333333333333332,51.5,1,0,51.5,44.01673640167364
Sobu George,Batsman,T20,26.5,129.26829268292684,53.0,27.0,0.0,6.333333333333333,0.0,1.0,0.0,3.0,53.0,41.0,20.5,45.25138211382114,2,1,45.25138211382114,81.9935691318328
Sohag Gazi,Bowler,ODI,12.133333333333333,88.78048780487805,31.0,30.0,22.0,4.6866666666666665,28.75444444444444,5.0,0.0,18.0,182.0,205.0,13.666666666666666,72.68733333333333,2,1,72.68733333333333,62.59414225941422
Sohag Gazi,Bowler,T20,9.5,96.61016949152543,14.0,24.0,4.0,8.542,13.2,2.0,0.0,10.0,57.0,59.0,9.833333333333334,34.454,2,1,34.454,20.633299284984677
Sohag Gazi,Bowler,Test,32.5,61.43667296786389,212.0,101.0,38.0,2.9659999999999997,47.715999999999994,5.0,0.0,10.0,325.0,529.0,52.9,98.47240000000001,0,2,98.47240000000001,70.92307692307692
Sohaib Maqsood,Batsman,ODI,28.444444444444443,84.3956043956044,85.0,89.0,1.0,0.8464285714285714,0.5714285714285714,10.0,0.0,28.0,768.0,910.0,33.7037037037037,45.76223036223037,2,1,45.76223036223037,74.75961538461539
Sohaib Maqsood,Batsman,T20,13.4,116.52173913043478,70.0,37.0,0.0,0.5714285714285714,0.0,6.0,0.0,21.0,268.0,230.0,11.5,36.42028985507247,2,1,36.42028985507247,66.74322462103812
Sohail Ahmad,Batsman,T20,6.2,86.11111111111111,25.0,16.0,3.0,8.607142857142858,5.5,3.0,0.0,7.0,31.0,36.0,7.2,21.551851851851854,1,0,21.551851851851854,38.81488286632981
Sohail Ahmed,Batsman,T20,26.89830508474576,121.51607963246553,199.0,80.0,4.0,1.3991935483870968,0.30112903225806453,20.0,0.0,62.0,1587.0,1306.0,22.135593220338983,59.4382166619081,0,2,59.4382166619081,96.14147909967846
Sohail Khan,Bowler,ODI,4.166666666666667,49.01960784313725,7.0,7.0,19.0,5.448461538461539,30.46153846153846,3.0,0.0,13.0,25.0,51.0,8.5,63.37769230769231,1,0,63.37769230769231,57.48953974895398
Sohail Khan,Bowler,T20,1.0,100.0,1.0,1.0,5.0,8.0625,16.125,0.0,0.0,4.0,1.0,1.0,1.0,36.1375,1,0,36.1375,24.004085801838613
Sohail Khan,Bowler,Test,31.5,76.82926829268293,196.0,75.0,27.0,3.691111111111111,40.71222222222222,2.0,0.0,9.0,252.0,328.0,41.0,78.49933333333334,0,2,78.49933333333334,63.07692307692307
Sohail Tanvir,Bowler,ODI,10.5,87.117903930131,52.0,59.0,69.0,5.297457627118643,22.082203389830507,15.0,0.0,59.0,399.0,458.0,12.052631578947368,168.85830508474578,2,1,168.85830508474578,87.28033472803347
Sohail Tanvir,Bowler,T20,8.909090909090908,121.73913043478262,6.0,41.0,50.0,7.458727272727273,12.575636363636363,7.0,0.0,55.0,196.0,161.0,7.318181818181818,130.07843636363637,2,1,130.07843636363637,92.69662921348315
Sohail Tanvir,Bowler,Test,8.5,38.63636363636363,17.0,17.0,5.0,3.67,69.91499999999999,2.0,0.0,2.0,17.0,44.0,22.0,17.041000000000007,1,0,17.041000000000007,8.923076923076923
Sohel Ebrahim Desai,Wicketkeeper,T20,2.2,61.111111111111114,11.0,5.0,0.0,0.0,0.0,2.0,3.0,5.0,11.0,18.0,3.6,18.380246913580248,1,0,18.380246913580248,7.213114754098362
Sohel Patel,Bowler,T20,15.333333333333334,96.84210526315789,70.0,34.0,6.0,5.625,5.25,2.0,0.0,6.0,92.0,95.0,15.833333333333334,51.975,2,1,51.975,54.74974463738509
Sojib Miah,Batsman,T20,19.5,205.26315789473685,39.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,19.0,9.5,52.13052631578947,2,1,52.13052631578947,90.58337161231051
Sompal Kami,Bowler,ODI,15.347826086956522,76.99018538713194,85.0,67.0,78.0,5.520666666666666,21.539333333333335,11.0,0.0,60.0,706.0,917.0,19.934782608695652,186.5144,2,1,186.5144,89.2050209205021
Sompal Kami,Bowler,T20,7.866666666666666,109.93788819875776,22.0,40.0,79.0,7.429382716049384,9.205802469135804,23.0,0.0,81.0,354.0,322.0,7.155555555555556,190.18837037037036,2,1,190.18837037037036,97.59959141981614
Soochan Park,Batsman,T20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,6.361966008268259
Soumya Sarkar,Batsman,ODI,33.13636363636363,96.38607315998236,216.0,169.0,16.0,2.4449275362318845,2.9855072463768115,39.0,0.0,69.0,2187.0,2269.0,34.378787878787875,66.70192128423949,0,2,66.70192128423949,95.3125
Soumya Sarkar,Batsman,T20,17.703703703703702,123.1958762886598,97.0,68.0,12.0,3.0462962962962963,2.2098765432098766,43.0,0.0,81.0,1434.0,1164.0,14.37037037037037,44.628448517245765,2,1,44.628448517245765,81.02893890675242
Soumya Sarkar,Bowler,Test,53.266666666666666,60.66818526955201,241.0,150.0,4.0,2.496666666666667,12.266666666666667,19.0,0.0,15.0,799.0,1317.0,87.8,53.15,0,2,53.15,42.61538461538461
Soyeb Pendi,Bowler,T20,4.428571428571429,110.71428571428572,8.0,16.0,14.0,5.518888888888889,7.963333333333334,4.0,0.0,9.0,31.0,28.0,4.0,66.66533333333334,2,1,66.66533333333334,71.04187946884576
Steven Ryan Taylor,Bowler,ODI,46.0,59.74025974025974,46.0,46.0,0.0,6.57,0.0,0.0,0.0,1.0,46.0,77.0,77.0,40.29,2,1,40.29,21.96652719665272
Subashis Roy,Bowler,ODI,1.0,11.11111111111111,1.0,1.0,1.0,4.5,45.0,0.0,0.0,1.0,1.0,9.0,9.0,21.5,1,0,21.5,3.5983263598326363
